weather_id,city_id,date_time,local_time,temperature,feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_deg,clouds_all,weather_main,weather_description,weather_icon,sunrise,sunset
413,3,2025-06-21 19:22:00,2025-06-22 02:22:00,21.99,22.54,21.99,21.99,1007,88,10000,NaN,30,40,Rain,light intensity shower rain,09n,2025-06-21 20:51:00,2025-06-22 11:01:00
414,27,2025-06-21 19:16:00,2025-06-21 20:16:00,31.94,30.64,29.99,32.76,1016,29,10000,3.09,80,0,Clear,clear sky,01d,2025-06-21 03:47:00,2025-06-21 19:58:00
415,30,2025-06-21 19:22:00,2025-06-22 03:22:00,15.86,16.11,15.86,15.86,1005,100,4000,2.06,150,18,Mist,mist,50n,2025-06-21 20:11:00,2025-06-22 10:57:00
416,33,2025-06-21 19:19:00,2025-06-21 19:19:00,28.24,28.27,26.97,28.88,1014,45,10000,3.09,160,14,Clouds,few clouds,02d,2025-06-21 03:43:00,2025-06-21 20:21:00
417,44,2025-06-21 19:22:00,2025-06-21 14:22:00,30.55,31.38,28.84,32.34,1018,47,10000,4.63,200,75,Clouds,broken clouds,04d,2025-06-21 09:25:00,2025-06-22 00:30:00
418,56,2025-06-21 19:22:00,2025-06-22 02:22:00,27.5,31.13,26.98,28.95,1010,82,10000,0.51,360,75,Clouds,broken clouds,04n,2025-06-21 23:01:00,2025-06-22 11:13:00
419,59,2025-06-21 19:16:00,2025-06-21 20:16:00,28.1,29.26,26.53,30.78,1017,57,10000,2.57,180,0,Clear,clear sky,01d,2025-06-21 04:18:00,2025-06-21 19:28:00
420,65,2025-06-21 19:23:00,2025-06-22 04:23:00,7.75,5.45,6.32,9.28,1028,85,10000,3.6,340,5,Clear,clear sky,01n,2025-06-21 21:00:00,2025-06-22 06:54:00
421,1,2025-06-22 09:56:00,2025-06-22 17:56:00,28.89,31.8,26.48,29.77,1005,66,10000,9.26,190,75,Clouds,broken clouds,04d,2025-06-21 19:26:00,2025-06-22 10:00:00
422,2,2025-06-22 10:07:00,2025-06-22 14:37:00,35.06,42.06,35.06,35.06,998,59,5000,3.09,40,75,Haze,haze,50d,2025-06-21 23:54:00,2025-06-22 13:52:00
423,3,2025-06-22 10:07:00,2025-06-22 17:07:00,22.99,23.8,22.99,22.99,1006,94,4000,NaN,80,75,Mist,mist,50d,2025-06-21 20:51:00,2025-06-22 11:01:00
424,27,2025-06-22 09:59:00,2025-06-22 10:59:00,23.69,23.84,22.38,26.23,1017,66,10000,4.63,290,0,Clear,clear sky,01d,2025-06-22 03:47:00,2025-06-22 19:58:00
425,30,2025-06-22 10:07:00,2025-06-22 18:07:00,24.31,24.23,24.31,24.31,1006,55,10000,2.98,247,0,Clear,clear sky,01d,2025-06-21 20:11:00,2025-06-22 10:57:00
426,33,2025-06-22 09:56:00,2025-06-22 09:56:00,23.54,23.33,21.97,25.05,1014,53,10000,6.17,240,11,Clouds,few clouds,02d,2025-06-22 03:43:00,2025-06-22 20:22:00
427,44,2025-06-22 10:07:00,2025-06-22 05:07:00,24.1,24.58,22.94,25.16,1017,77,10000,3.6,230,0,Clear,clear sky,01d,2025-06-22 09:25:00,2025-06-23 00:30:00
428,56,2025-06-22 10:07:00,2025-06-22 17:07:00,31.95,35.01,31.07,NaN,1007,53,10000,3.09,150,75,Clouds,broken clouds,04d,2025-06-21 23:01:00,2025-06-22 11:13:00
429,59,2025-06-22 10:04:00,2025-06-22 11:04:00,30.98,31.34,29.31,34.17,1019,43,10000,2.57,150,0,Clear,clear sky,01d,2025-06-22 04:18:00,2025-06-22 19:28:00
430,65,2025-06-22 10:06:00,2025-06-22 19:06:00,12.7,12.04,10.19,14.6,1025,77,10000,3.09,310,0,Clear,clear sky,01n,2025-06-21 21:00:00,2025-06-22 06:54:00
431,1,2025-06-22 10:13:00,2025-06-22 18:13:00,28.43,31.07,26.48,30.37,1005,67,10000,9.26,190,75,Clouds,broken clouds,04n,2025-06-21 19:26:00,2025-06-22 10:00:00
432,2,2025-06-22 10:13:00,2025-06-22 14:43:00,35.06,42.06,35.06,35.06,998,59,5000,3.09,40,75,Haze,haze,50d,2025-06-21 23:54:00,2025-06-22 13:52:00
433,3,2025-06-22 10:13:00,2025-06-22 17:13:00,22.99,23.8,22.99,22.99,1006,94,4000,NaN,80,75,Mist,mist,50d,2025-06-21 20:51:00,2025-06-22 11:01:00
434,27,2025-06-22 10:05:00,2025-06-22 11:05:00,23.98,24.13,22.72,26.23,1017,65,10000,4.63,290,0,Clear,clear sky,01d,2025-06-22 03:47:00,2025-06-22 19:58:00
435,30,2025-06-22 10:13:00,2025-06-22 18:13:00,24.31,24.23,24.31,24.31,1006,55,10000,2.98,247,0,Clear,clear sky,01d,2025-06-21 20:11:00,2025-06-22 10:57:00
436,33,2025-06-22 10:09:00,2025-06-22 10:09:00,23.73,23.52,22.53,25.02,1013,52,10000,7.72,240,10,Clear,clear sky,01d,2025-06-22 03:43:00,2025-06-22 20:22:00
437,44,2025-06-22 10:13:00,2025-06-22 05:13:00,24.09,24.54,22.81,25.16,1017,76,10000,3.6,230,0,Clear,clear sky,01d,2025-06-22 09:25:00,2025-06-23 00:30:00
438,56,2025-06-22 10:13:00,2025-06-22 17:13:00,31.95,35.01,31.07,NaN,1007,53,10000,3.09,150,75,Clouds,broken clouds,04d,2025-06-21 23:01:00,2025-06-22 11:13:00
439,59,2025-06-22 10:13:00,2025-06-22 11:13:00,30.48,31.61,28.23,34.17,1019,49,10000,2.68,125,0,Clear,clear sky,01d,2025-06-22 04:18:00,2025-06-22 19:28:00
440,65,2025-06-22 10:08:00,2025-06-22 19:08:00,12.7,12.04,10.72,14.6,1025,77,10000,3.09,310,0,Clear,clear sky,01n,2025-06-21 21:00:00,2025-06-22 06:54:00
441,1,2025-06-22 10:17:00,2025-06-22 18:17:00,28.42,31.2,26.48,29.21,1005,68,10000,10.29,190,75,Clouds,broken clouds,04n,2025-06-21 19:26:00,2025-06-22 10:00:00
442,2,2025-06-22 10:22:00,2025-06-22 14:52:00,34.06,41.06,34.06,34.06,998,62,5000,2.06,50,75,Haze,haze,50d,2025-06-21 23:54:00,2025-06-22 13:52:00
443,3,2025-06-22 10:22:00,2025-06-22 17:22:00,22.99,23.8,22.99,22.99,1006,94,6000,NaN,80,75,Rain,light intensity shower rain,09d,2025-06-21 20:51:00,2025-06-22 11:01:00
444,27,2025-06-22 10:18:00,2025-06-22 11:18:00,23.59,23.7,22.83,25.63,1017,65,10000,5.14,290,0,Clear,clear sky,01d,2025-06-22 03:47:00,2025-06-22 19:58:00
445,30,2025-06-22 10:22:00,2025-06-22 18:22:00,23.86,24.21,23.86,23.86,1007,73,10000,3.6,270,0,Clear,clear sky,01d,2025-06-21 20:11:00,2025-06-22 10:57:00
446,33,2025-06-22 10:16:00,2025-06-22 10:16:00,23.74,23.55,22.53,25.02,1013,53,10000,7.72,240,11,Clouds,few clouds,02d,2025-06-22 03:43:00,2025-06-22 20:22:00
447,44,2025-06-22 10:22:00,2025-06-22 05:22:00,24.16,24.64,22.81,24.95,1017,77,10000,3.6,230,0,Clear,clear sky,01d,2025-06-22 09:25:00,2025-06-23 00:30:00
448,56,2025-06-22 10:22:00,2025-06-22 17:22:00,31.95,34.76,31.07,NaN,1008,52,10000,3.09,150,75,Clouds,broken clouds,04d,2025-06-21 23:01:00,2025-06-22 11:13:00
449,59,2025-06-22 10:22:00,2025-06-22 11:22:00,30.88,32.05,28.79,34.17,1019,48,10000,2.68,160,0,Clear,clear sky,01d,2025-06-22 04:18:00,2025-06-22 19:28:00
450,65,2025-06-22 10:23:00,2025-06-22 19:23:00,12.78,12.15,10.73,14.61,1025,78,10000,2.57,320,0,Clear,clear sky,01n,2025-06-21 21:00:00,2025-06-22 06:54:00
451,1,2025-06-22 11:06:00,2025-06-22 19:06:00,27.75,30.31,26.46,28.13,1006,71,10000,9.77,200,40,Clouds,scattered clouds,03n,2025-06-21 19:26:00,2025-06-22 10:00:00
452,2,2025-06-22 11:13:00,2025-06-22 15:43:00,34.06,41.06,34.06,34.06,998,62,5000,2.57,60,75,Haze,haze,50d,2025-06-21 23:54:00,2025-06-22 13:52:00
453,3,2025-06-22 11:13:00,2025-06-22 18:13:00,22.99,23.8,22.99,22.99,1007,94,7000,NaN,90,75,Rain,light intensity shower rain,09n,2025-06-21 20:51:00,2025-06-22 11:01:00
454,27,2025-06-22 11:08:00,2025-06-22 12:08:00,24.75,24.82,23.84,26.67,1018,59,10000,5.14,270,0,Clear,clear sky,01d,2025-06-22 03:47:00,2025-06-22 19:58:00
455,30,2025-06-22 11:13:00,2025-06-22 19:13:00,22.96,22.93,22.96,22.96,1007,62,10000,2.22,238,0,Clear,clear sky,01n,2025-06-21 20:11:00,2025-06-22 10:57:00
456,33,2025-06-22 11:07:00,2025-06-22 11:07:00,24.83,24.67,23.65,26.56,1013,50,10000,6.69,250,20,Clouds,few clouds,02d,2025-06-22 03:43:00,2025-06-22 20:22:00
457,44,2025-06-22 11:13:00,2025-06-22 06:13:00,24.24,24.7,22.94,24.98,1018,76,10000,4.12,220,0,Clear,clear sky,01d,2025-06-22 09:25:00,2025-06-23 00:30:00
458,56,2025-06-22 11:13:00,2025-06-22 18:13:00,31.36,34.6,29.95,NaN,1008,56,10000,2.06,160,75,Clouds,broken clouds,04n,2025-06-21 23:01:00,2025-06-22 11:13:00
459,59,2025-06-22 11:13:00,2025-06-22 12:13:00,31.14,32.65,28.79,34.62,1018,49,10000,7.72,210,0,Clear,clear sky,01d,2025-06-22 04:18:00,2025-06-22 19:28:00
460,65,2025-06-22 11:06:00,2025-06-22 20:06:00,12.35,11.62,10.16,14.09,1025,76,10000,2.06,350,0,Clear,clear sky,01n,2025-06-21 21:00:00,2025-06-22 06:54:00
461,1,2025-06-22 11:12:00,2025-06-22 19:12:00,27.75,30.31,26.46,28.13,1006,71,10000,9.77,200,40,Clouds,scattered clouds,03n,2025-06-21 19:26:00,2025-06-22 10:00:00
462,2,2025-06-22 11:22:00,2025-06-22 15:52:00,34.06,41.06,34.06,34.06,998,62,4500,3.6,50,75,Haze,haze,50d,2025-06-21 23:54:00,2025-06-22 13:52:00
463,3,2025-06-22 11:22:00,2025-06-22 18:22:00,21.99,22.86,21.99,21.99,1007,100,5000,NaN,90,75,Rain,shower rain,09n,2025-06-21 20:51:00,2025-06-22 11:01:00
464,27,2025-06-22 11:13:00,2025-06-22 12:13:00,24.6,24.66,23.83,26.09,1018,59,10000,5.14,270,0,Clear,clear sky,01d,2025-06-22 03:47:00,2025-06-22 19:58:00
465,30,2025-06-22 11:22:00,2025-06-22 19:22:00,21.86,22.71,21.86,21.86,1007,100,10000,1.03,290,0,Clear,clear sky,01n,2025-06-21 20:11:00,2025-06-22 10:57:00
466,33,2025-06-22 11:17:00,2025-06-22 11:17:00,24.78,24.62,23.65,26.17,1013,50,10000,6.69,250,20,Clouds,few clouds,02d,2025-06-22 03:43:00,2025-06-22 20:22:00
467,44,2025-06-22 11:22:00,2025-06-22 06:22:00,24.21,24.7,22.94,24.98,1018,77,10000,4.12,220,0,Clear,clear sky,01d,2025-06-22 09:25:00,2025-06-23 00:30:00
468,56,2025-06-22 11:22:00,2025-06-22 18:22:00,31.36,34.6,29.95,NaN,1008,56,10000,2.06,160,75,Clouds,broken clouds,04n,2025-06-21 23:01:00,2025-06-22 11:13:00
469,59,2025-06-22 11:18:00,2025-06-22 12:18:00,31.29,32.7,28.79,34.62,1018,48,10000,5.14,90,0,Clear,clear sky,01d,2025-06-22 04:18:00,2025-06-22 19:28:00
470,65,2025-06-22 11:13:00,2025-06-22 20:13:00,12.35,11.62,10.16,14.09,1025,76,10000,2.06,350,0,Clear,clear sky,01n,2025-06-21 21:00:00,2025-06-22 06:54:00
471,1,2025-06-22 11:27:00,2025-06-22 19:27:00,27.44,29.83,25.37,28.7,1006,72,10000,9.77,190,0,Clear,clear sky,01n,2025-06-21 19:26:00,2025-06-22 10:00:00
472,2,2025-06-22 11:27:00,2025-06-22 15:57:00,34.06,41.06,34.06,34.06,998,62,4500,3.6,50,75,Haze,haze,50d,2025-06-21 23:54:00,2025-06-22 13:52:00
473,3,2025-06-22 11:27:00,2025-06-22 18:27:00,21.99,22.86,21.99,21.99,1007,100,5000,NaN,90,75,Rain,shower rain,09n,2025-06-21 20:51:00,2025-06-22 11:01:00
474,27,2025-06-22 11:19:00,2025-06-22 12:19:00,25.16,25.22,24.05,26.65,1018,57,10000,5.14,280,0,Clear,clear sky,01d,2025-06-22 03:47:00,2025-06-22 19:58:00
475,30,2025-06-22 11:24:00,2025-06-22 19:24:00,23.88,23.81,21.86,23.88,1007,57,10000,1.03,280,0,Clear,clear sky,01n,2025-06-21 20:11:00,2025-06-22 10:57:00
476,33,2025-06-22 11:21:00,2025-06-22 11:21:00,24.78,24.62,23.65,26.72,1014,50,10000,6.69,250,20,Clouds,few clouds,02d,2025-06-22 03:43:00,2025-06-22 20:22:00
477,44,2025-06-22 11:28:00,2025-06-22 06:28:00,24.21,24.7,22.94,24.98,1018,77,10000,4.12,220,0,Clear,clear sky,01d,2025-06-22 09:25:00,2025-06-23 00:30:00
478,56,2025-06-22 11:28:00,2025-06-22 18:28:00,31.47,34.82,29.95,32.21,1008,56,10000,2.06,160,75,Clouds,broken clouds,04n,2025-06-21 23:01:00,2025-06-22 11:13:00
479,59,2025-06-22 11:28:00,2025-06-22 12:28:00,31.33,32.57,28.79,34.62,1018,47,10000,5.14,90,0,Clear,clear sky,01d,2025-06-22 04:18:00,2025-06-22 19:28:00
480,65,2025-06-22 11:21:00,2025-06-22 20:21:00,12.18,11.46,10.17,13.61,1025,77,10000,3.09,310,0,Clear,clear sky,01n,2025-06-21 21:00:00,2025-06-22 06:54:00
481,1,2025-06-22 12:12:00,2025-06-22 20:12:00,27.28,29.53,25.37,28.67,1007,72,10000,11.32,200,0,Clear,clear sky,01n,2025-06-21 19:26:00,2025-06-22 10:00:00
482,2,2025-06-22 12:13:00,2025-06-22 16:43:00,33.06,40.06,33.06,33.06,997,66,4500,5.14,80,75,Haze,haze,50d,2025-06-21 23:54:00,2025-06-22 13:52:00
483,3,2025-06-22 12:13:00,2025-06-22 19:13:00,21.99,22.86,21.99,21.99,1007,100,7000,NaN,80,75,Rain,light intensity shower rain,09n,2025-06-21 20:51:00,2025-06-22 11:01:00
484,27,2025-06-22 12:07:00,2025-06-22 13:07:00,25.53,25.6,23.83,27.86,1018,56,10000,4.63,290,0,Clear,clear sky,01d,2025-06-22 03:47:00,2025-06-22 19:58:00
485,30,2025-06-22 12:13:00,2025-06-22 20:13:00,21.85,22.05,21.85,21.85,1007,75,10000,1.78,225,0,Clear,clear sky,01n,2025-06-21 20:11:00,2025-06-22 10:57:00
486,33,2025-06-22 12:03:00,2025-06-22 12:03:00,25.15,NaN,23.96,27.27,1013,49,10000,5.81,265,40,Clouds,scattered clouds,03d,2025-06-22 03:43:00,2025-06-22 20:22:00
487,44,2025-06-22 12:13:00,2025-06-22 07:13:00,24.08,24.58,22.71,24.94,1018,78,10000,3.6,240,0,Rain,light rain,10d,2025-06-22 09:25:00,2025-06-23 00:30:00
488,56,2025-06-22 12:12:00,2025-06-22 19:12:00,30.12,34.14,29.95,31.1,1008,65,10000,2.06,150,75,Clouds,broken clouds,04n,2025-06-21 23:01:00,2025-06-22 11:13:00
489,59,2025-06-22 12:13:00,2025-06-22 13:13:00,32.14,33.69,29.49,34.36,1018,46,10000,5.66,110,0,Clear,clear sky,01d,2025-06-22 04:18:00,2025-06-22 19:28:00
490,65,2025-06-22 12:13:00,2025-06-22 21:13:00,11.01,10.31,9.06,12.61,1025,82,10000,2.57,300,0,Clear,clear sky,01n,2025-06-21 21:00:00,2025-06-22 06:54:00
491,1,2025-06-23 06:54:00,2025-06-23 14:54:00,30.39,33.81,27.59,31.47,1008,61,10000,9.77,180,75,Clouds,broken clouds,04d,2025-06-22 19:26:00,2025-06-23 10:01:00
492,2,2025-06-23 06:54:00,2025-06-23 11:24:00,35.06,42.06,35.06,35.06,997,59,4000,2.06,70,75,Haze,haze,50d,2025-06-22 23:54:00,2025-06-23 13:52:00
493,3,2025-06-23 06:54:00,2025-06-23 13:54:00,21.99,22.54,21.99,21.99,1005,88,10000,NaN,360,75,Clouds,broken clouds,04d,2025-06-22 20:51:00,2025-06-23 11:01:00
494,27,2025-06-23 06:51:00,2025-06-23 07:51:00,18.73,18.64,17.88,19.77,1017,76,10000,5.66,240,100,Clouds,overcast clouds,04d,2025-06-23 03:47:00,2025-06-23 19:58:00
495,30,2025-06-23 06:50:00,2025-06-23 14:50:00,31.88,31.32,30.86,31.88,1006,35,10000,4.63,290,20,Clouds,few clouds,02d,2025-06-22 20:11:00,2025-06-23 10:57:00
496,33,2025-06-23 06:49:00,2025-06-23 06:49:00,16.71,15.9,15.84,17.79,1012,56,10000,8.23,280,75,Clouds,broken clouds,04d,2025-06-23 03:44:00,2025-06-23 20:22:00
497,44,2025-06-23 06:54:00,2025-06-23 01:54:00,26.33,26.33,24.77,27.96,1017,82,10000,3.6,50,75,Clouds,broken clouds,04n,2025-06-23 09:25:00,2025-06-24 00:31:00
498,56,2025-06-23 06:49:00,2025-06-23 13:49:00,28.97,33.23,27.95,NaN,1008,73,10000,3.6,150,75,Clouds,broken clouds,04d,2025-06-22 23:01:00,2025-06-23 11:13:00
499,59,2025-06-23 06:54:00,2025-06-23 07:54:00,26.96,27.96,25.21,28.38,1019,59,10000,1.34,73,0,Clear,clear sky,01d,2025-06-23 04:18:00,2025-06-23 19:28:00
500,65,2025-06-23 06:48:00,2025-06-23 15:48:00,19.72,19.44,17.9,20.62,1018,65,10000,5.14,50,0,Clear,clear sky,01d,2025-06-22 21:00:00,2025-06-23 06:54:00
501,1,2025-06-23 07:13:00,2025-06-23 15:13:00,29.98,32.79,27.79,30.91,1008,60,10000,9.77,180,75,Clouds,broken clouds,04d,2025-06-22 19:26:00,2025-06-23 10:01:00
502,2,2025-06-23 07:04:00,2025-06-23 11:34:00,35.06,42.06,35.06,35.06,997,59,4000,2.06,70,75,Haze,haze,50d,2025-06-22 23:54:00,2025-06-23 13:52:00
503,3,2025-06-23 07:13:00,2025-06-23 14:13:00,21.99,22.54,21.99,21.99,1005,88,10000,NaN,360,75,Clouds,broken clouds,04d,2025-06-22 20:51:00,2025-06-23 11:01:00
504,27,2025-06-23 07:10:00,2025-06-23 08:10:00,18.96,18.87,17.83,19.99,1017,75,10000,5.66,240,100,Clouds,overcast clouds,04d,2025-06-23 03:47:00,2025-06-23 19:58:00
505,30,2025-06-23 07:13:00,2025-06-23 15:13:00,29.83,29.84,29.83,29.83,1006,43,10000,3.19,279,0,Clear,clear sky,01d,2025-06-22 20:11:00,2025-06-23 10:57:00
506,33,2025-06-23 07:13:00,2025-06-23 07:13:00,16.88,16.06,15.86,17.81,1012,55,10000,9.26,280,0,Clear,clear sky,01d,2025-06-23 03:44:00,2025-06-23 20:22:00
507,44,2025-06-23 07:03:00,2025-06-23 02:03:00,25.91,26.78,24.37,27.96,1016,85,10000,0.45,46,17,Clouds,few clouds,02n,2025-06-23 09:25:00,2025-06-24 00:31:00
508,56,2025-06-23 07:13:00,2025-06-23 14:13:00,28.97,33.42,27.95,NaN,1008,74,10000,2.06,200,75,Clouds,broken clouds,04d,2025-06-22 23:01:00,2025-06-23 11:13:00
509,59,2025-06-23 07:11:00,2025-06-23 08:11:00,26.43,26.43,25.18,28.38,1019,60,10000,1.34,82,0,Clear,clear sky,01d,2025-06-23 04:18:00,2025-06-23 19:28:00
510,65,2025-06-23 07:07:00,2025-06-23 16:07:00,19.47,19.2,17.9,20.4,1018,66,10000,5.14,50,0,Clear,clear sky,01n,2025-06-22 21:00:00,2025-06-23 06:54:00
511,1,2025-06-23 07:21:00,2025-06-23 15:21:00,29.68,33.41,27.59,30.91,1008,66,10000,7.2,180,75,Clouds,broken clouds,04d,2025-06-22 19:26:00,2025-06-23 10:01:00
512,2,2025-06-23 07:22:00,2025-06-23 11:52:00,35.06,42.06,35.06,35.06,997,59,4000,1.54,90,75,Haze,haze,50d,2025-06-22 23:54:00,2025-06-23 13:52:00
513,3,2025-06-23 07:22:00,2025-06-23 14:22:00,21.99,22.7,21.99,21.99,1005,94,10000,NaN,10,75,Clouds,broken clouds,04d,2025-06-22 20:51:00,2025-06-23 11:01:00
514,27,2025-06-23 07:11:00,2025-06-23 08:11:00,18.96,18.87,17.83,19.99,1017,75,10000,5.66,240,100,Clouds,overcast clouds,04d,2025-06-23 03:47:00,2025-06-23 19:58:00
515,30,2025-06-23 07:22:00,2025-06-23 15:22:00,29.86,32.96,29.86,29.86,1006,62,10000,4.63,280,0,Clear,clear sky,01d,2025-06-22 20:11:00,2025-06-23 10:57:00
516,33,2025-06-23 07:20:00,2025-06-23 07:20:00,17.15,16.36,15.86,18.1,1012,55,10000,9.26,280,0,Clear,clear sky,01d,2025-06-23 03:44:00,2025-06-23 20:22:00
517,44,2025-06-23 07:22:00,2025-06-23 02:22:00,26.35,26.35,24.37,27.96,1016,85,10000,0.45,305,17,Clouds,few clouds,02n,2025-06-23 09:25:00,2025-06-24 00:31:00
518,56,2025-06-23 07:20:00,2025-06-23 14:20:00,29.08,33.49,27.95,29.43,1008,73,10000,2.06,200,75,Clouds,broken clouds,04d,2025-06-22 23:01:00,2025-06-23 11:13:00
519,59,2025-06-23 07:19:00,2025-06-23 08:19:00,26.48,26.48,25.51,28.38,1019,61,10000,2.24,82,0,Clear,clear sky,01d,2025-06-23 04:18:00,2025-06-23 19:28:00
520,65,2025-06-23 07:13:00,2025-06-23 16:13:00,19.16,18.91,17.9,19.94,1018,68,10000,5.14,50,0,Clear,clear sky,01n,2025-06-22 21:00:00,2025-06-23 06:54:00
521,1,2025-06-23 07:49:00,2025-06-23 15:49:00,29.25,32.33,26.79,29.95,1009,65,10000,8.75,190,75,Clouds,broken clouds,04d,2025-06-22 19:26:00,2025-06-23 10:01:00
522,2,2025-06-23 07:53:00,2025-06-23 12:23:00,35.06,42.06,35.06,35.06,996,59,4000,2.57,110,75,Haze,haze,50d,2025-06-22 23:54:00,2025-06-23 13:52:00
523,3,2025-06-23 07:54:00,2025-06-23 14:54:00,21.99,22.54,21.99,21.99,1004,88,10000,NaN,20,75,Clouds,broken clouds,04d,2025-06-22 20:51:00,2025-06-23 11:01:00
524,27,2025-06-23 07:52:00,2025-06-23 08:52:00,19.56,19.43,18.84,20.64,1017,71,10000,5.14,250,75,Clouds,broken clouds,04d,2025-06-23 03:47:00,2025-06-23 19:58:00
525,30,2025-06-23 07:49:00,2025-06-23 15:49:00,31.88,31.61,29.86,31.88,1006,37,10000,4.63,280,20,Clouds,few clouds,02d,2025-06-22 20:11:00,2025-06-23 10:57:00
526,33,2025-06-23 07:44:00,2025-06-23 07:44:00,17.53,16.77,16.4,18.35,1013,55,10000,10.29,270,1,Clear,clear sky,01d,2025-06-23 03:44:00,2025-06-23 20:22:00
527,44,2025-06-23 07:54:00,2025-06-23 02:54:00,26.08,26.08,24.37,27.94,1017,85,10000,2.57,70,75,Clouds,broken clouds,04n,2025-06-23 09:25:00,2025-06-24 00:31:00
528,56,2025-06-23 07:51:00,2025-06-23 14:51:00,29.08,33.49,28.95,29.43,1007,73,10000,2.06,200,75,Clouds,broken clouds,04d,2025-06-22 23:01:00,2025-06-23 11:13:00
529,59,2025-06-23 07:54:00,2025-06-23 08:54:00,27.03,28.19,26.5,29.15,1019,61,10000,1.03,350,0,Clear,clear sky,01d,2025-06-23 04:18:00,2025-06-23 19:28:00
530,65,2025-06-23 07:54:00,2025-06-23 16:54:00,18.18,17.91,16.88,19.09,1018,71,10000,4.12,40,0,Clear,clear sky,01n,2025-06-22 21:00:00,2025-06-23 06:54:00
531,1,2025-06-23 08:13:00,2025-06-23 16:13:00,29.21,32.62,26.48,30.36,1009,67,10000,8.75,190,75,Clouds,broken clouds,04d,2025-06-22 19:26:00,2025-06-23 10:01:00
532,2,2025-06-23 08:13:00,2025-06-23 12:43:00,35.06,42.06,35.06,35.06,997,59,4000,2.57,110,75,Haze,haze,50d,2025-06-22 23:54:00,2025-06-23 13:52:00
533,3,2025-06-23 08:13:00,2025-06-23 15:13:00,21.99,22.54,21.99,21.99,1004,88,10000,NaN,20,75,Rain,light rain,10d,2025-06-22 20:51:00,2025-06-23 11:01:00
534,27,2025-06-23 08:01:00,2025-06-23 09:01:00,19.55,19.41,18.83,20.63,1017,71,10000,5.14,250,75,Rain,light rain,10d,2025-06-23 03:47:00,2025-06-23 19:58:00
535,30,2025-06-23 08:13:00,2025-06-23 16:13:00,29.55,29.87,29.55,29.55,1006,46,10000,4.21,289,4,Clear,clear sky,01d,2025-06-22 20:11:00,2025-06-23 10:57:00
536,33,2025-06-23 08:12:00,2025-06-23 08:12:00,17.76,16.98,16.82,18.88,1012,53,10000,7.2,290,1,Clear,clear sky,01d,2025-06-23 03:44:00,2025-06-23 20:22:00
537,44,2025-06-23 08:13:00,2025-06-23 03:13:00,25.94,26.81,24.37,27.73,1016,85,10000,4.02,44,75,Clouds,broken clouds,04n,2025-06-23 09:25:00,2025-06-24 00:31:00
538,56,2025-06-23 08:13:00,2025-06-23 15:13:00,30.4,36.03,28.95,31.07,1007,70,10000,3.09,180,40,Clouds,scattered clouds,03d,2025-06-22 23:01:00,2025-06-23 11:13:00
539,59,2025-06-23 08:08:00,2025-06-23 09:08:00,28.72,29.08,26.57,30.47,1019,48,10000,1.03,350,0,Clear,clear sky,01d,2025-06-23 04:18:00,2025-06-23 19:28:00
540,65,2025-06-23 08:06:00,2025-06-23 17:06:00,18.07,17.79,16.79,18.6,1018,71,10000,4.12,40,0,Clear,clear sky,01n,2025-06-22 21:00:00,2025-06-23 06:54:00
541,1,2025-06-23 09:39:00,2025-06-23 17:39:00,28.29,31.09,26.48,29.24,1011,69,10000,7.2,190,75,Clouds,broken clouds,04d,2025-06-22 19:26:00,2025-06-23 10:01:00
542,2,2025-06-23 09:45:00,2025-06-23 14:15:00,36.06,43.06,36.06,36.06,995,56,4000,2.57,50,75,Haze,haze,50d,2025-06-22 23:54:00,2025-06-23 13:52:00
543,3,2025-06-23 09:46:00,2025-06-23 16:46:00,22.99,23.51,22.99,22.99,1004,83,10000,NaN,30,75,Clouds,broken clouds,04d,2025-06-22 20:51:00,2025-06-23 11:01:00
544,27,2025-06-23 09:36:00,2025-06-23 10:36:00,20.38,20.33,19.6,21.72,1018,71,10000,5.14,240,100,Clouds,overcast clouds,04d,2025-06-23 03:47:00,2025-06-23 19:58:00
545,30,2025-06-23 09:46:00,2025-06-23 17:46:00,31.88,32.65,28.86,31.88,1006,43,10000,4.12,280,20,Clouds,few clouds,02d,2025-06-22 20:11:00,2025-06-23 10:57:00
546,33,2025-06-23 09:45:00,2025-06-23 09:45:00,19.26,18.47,17.97,20.62,1013,47,10000,7.2,270,27,Clouds,scattered clouds,03d,2025-06-23 03:44:00,2025-06-23 20:22:00
547,44,2025-06-23 09:46:00,2025-06-23 04:46:00,25.8,26.68,24.37,27.3,1017,86,10000,2.68,17,75,Clouds,broken clouds,04d,2025-06-23 09:25:00,2025-06-24 00:31:00
548,56,2025-06-23 09:43:00,2025-06-23 16:43:00,30.61,35.76,29.98,NaN,1007,67,10000,2.57,210,75,Clouds,broken clouds,04d,2025-06-22 23:01:00,2025-06-23 11:13:00
549,59,2025-06-23 09:34:00,2025-06-23 10:34:00,30.68,31.57,27.84,32.7,1019,47,10000,2.57,140,20,Clouds,few clouds,02d,2025-06-23 04:18:00,2025-06-23 19:28:00
550,65,2025-06-23 09:46:00,2025-06-23 18:46:00,17.1,16.8,15.17,17.72,1018,74,10000,2.68,98,0,Clear,clear sky,01n,2025-06-22 21:00:00,2025-06-23 06:54:00
